User_id;Active_days;Songs_per_day;Music_genres_per_day;Numer_devices;Proportion_working_time;Searches_per_day;Proportion_popular_songs;NORTHAMERICA;EU;ASIA;Premium_upgrade
472;7;31;4;3;0.072687814;0;0.024731314;1;0;0;0
473;231;18;1;2;0;10;0.03536327;0;0;1;0
474;99;35;4;1;0.647570703;0;0.005585378;1;0;0;0
475;200;30;3;3;0;12;0.003686353;0;1;0;0
476;238;23;2;5;0.231266328;0;0.028117998;0;1;0;0
477;19;43;2;3;0;0;0.003598193;0;1;0;0
478;37;28;4;2;0;0;0.00435473;1;0;0;0
479;348;42;3;4;0.774314408;15;0.005814536;1;0;0;1
480;275;60;3;1;0;4;0.00450675;0;1;0;0
481;153;47;4;2;0;8;0.010707126;0;0;1;0
482;60;24;1;2;0;11;0.036539951;0;0;1;0
483;37;54;4;2;0;4;0.004874294;0;0;1;0
484;179;82;6;2;0;7;0.003116322;0;0;1;0
485;110;80;4;2;0;20;0.004876476;0;1;0;1
486;105;27;2;2;0.300812147;0;0.014087222;0;1;0;0
487;141;24;3;1;0;0;0.037485087;0;0;1;0
488;153;30;2;2;0;8;0.009535265;0;1;0;0
489;168;37;3;1;0;5;0.022941109;0;1;0;0
490;65;34;2;3;0;1;0.012601956;0;0;1;0
491;24;25;2;3;0;0;0.031738229;0;0;1;0
492;15;23;2;2;0;14;0.009854596;0;1;0;0
493;166;60;4;1;0;2;0.009718157;0;0;1;0
494;24;14;2;2;0;0;0.019455854;0;0;1;0
495;158;21;3;1;0;8;0.022210625;0;1;0;0
496;151;46;3;2;0.651362979;14;0.015752931;0;0;1;1
497;52;73;5;2;0;11;0.000624823;0;1;0;0
498;170;41;3;2;0;6;0.007476738;0;0;1;0
499;308;26;3;1;0.163670893;6;0.027393712;0;1;0;0
500;140;20;3;1;0;0;0.031836542;0;0;0;0
501;148;62;4;5;0;10;0.003307901;0;0;0;0
502;18;17;1;2;0;7;0.042098327;0;0;0;0
503;176;69;4;3;0;0;0.012635603;0;0;0;0
504;76;25;2;1;0;17;0.030164228;0;0;0;0
505;38;66;4;3;0.391901488;14;0.002964231;0;0;0;0
506;210;11;3;3;0;17;0.088597814;0;0;0;0
507;32;37;4;3;0.182152027;2;0.010927973;0;0;0;0
508;124;31;2;3;0;8;0.002234788;0;0;0;0
509;16;31;2;2;0;6;0.019097537;0;0;0;0
510;15;33;3;2;0.321622631;12;0.017483199;0;0;0;0
511;154;71;5;2;0;0;0.005577995;0;0;0;0
512;134;29;3;1;0.164300926;20;0.010737059;0;0;0;0
513;57;32;2;3;0;12;0.000105119;0;0;0;0
514;2;41;2;3;0.598586769;19;0.01648818;0;0;0;0
515;121;20;1;2;0;10;0.029095004;0;0;0;0
516;185;27;3;3;0.097963546;8;0.035242993;0;0;0;0
517;69;25;3;1;0;15;0.029915239;0;0;0;0
518;38;21;2;1;0;7;0.028026415;0;0;0;0
519;232;71;4;1;0;11;0.004650084;0;0;0;0
520;194;24;3;3;0;7;0.014313645;0;0;0;0
521;112;27;1;3;0;0;0.026700317;0;0;0;0
522;230;23;2;3;0;1;0.038709149;0;0;0;0
523;224;59;3;1;0.05506657;14;0.016283919;0;0;0;0
524;53;91;6;1;0;13;0.01014508;0;0;0;0
525;62;19;2;1;0.071410305;9;0.05194804;0;0;0;0
526;199;35;3;2;0;0;0.013890878;0;0;0;0
527;78;25;2;3;0;0;0.028215324;0;0;0;0
528;99;41;2;3;0.666411706;1;0.01420499;0;0;0;0
529;54;36;2;2;0;19;0.021683929;0;0;0;0
530;66;45;4;1;0;1;0.016417485;0;0;0;0
531;57;83;6;2;0;0;0.011073421;0;0;0;0
532;104;35;3;2;0;8;0.008088141;0;0;0;0
533;74;57;3;2;0;1;0.006438357;0;0;0;0
534;5;54;3;3;0;19;0.000169763;0;0;0;0
535;87;75;4;1;0.697840532;9;0.007430348;0;0;0;0
536;148;80;4;2;0;6;0.002668127;0;0;0;0
537;16;78;5;3;0;5;0.002753161;0;0;0;0
538;153;31;3;6;0;0;0.028153933;0;0;0;0
539;149;13;2;1;0;16;0.033296036;0;0;0;0
540;141;40;3;2;0;6;0.01591139;0;0;0;0
541;94;50;4;3;0.449371761;0;0.011707258;0;0;0;0
542;57;66;4;1;0.706129152;3;0.014085117;0;0;0;0
543;97;56;3;3;0;15;0.010844415;0;0;0;0
544;211;40;4;2;0;11;0.012606868;0;0;0;0
545;171;31;3;2;0;2;0.01896178;0;0;0;0
546;131;116;7;1;0.909077337;16;0.007734224;0;0;0;1
547;96;35;3;2;0;0;0.025301684;0;0;0;0
548;190;98;6;1;0.850868071;5;0.003651967;0;0;0;1
549;164;27;3;2;0.019687073;0;0.005409812;0;0;0;0
550;56;39;4;2;0;10;0.017666673;0;0;0;0
551;33;62;3;2;0;17;0.015897479;0;0;0;0
552;23;21;1;2;0.056344265;13;0.004724119;0;0;0;0
553;202;28;3;3;0;0;0.019594066;0;0;0;0
554;113;43;4;2;0.138454763;6;0.016385477;0;0;0;0
555;25;47;4;1;0;0;0.008005628;0;0;0;0
556;79;60;4;2;0.555951116;0;0.006634279;0;0;0;0
557;19;20;2;3;0.280369436;1;0.028902457;0;0;0;0
558;226;29;2;2;0;0;0.00707223;0;0;0;0
559;165;39;3;2;0.847973986;14;0.009810636;0;0;0;1
560;124;69;3;2;0;18;0.008317436;0;0;0;0
561;95;24;1;3;0;18;0.004377082;0;0;0;0
562;63;23;2;3;0;0;0.033556248;0;0;0;0
563;56;33;4;1;0;0;0.023611992;0;0;0;0
564;92;93;5;3;0.393234202;1;0.003161611;0;0;0;0
565;5;31;3;2;0;3;0.01717703;0;0;0;0
566;186;90;5;2;0;15;0.007352897;0;0;0;0
567;240;30;3;3;0;0;0.016245455;0;0;0;0
568;185;65;5;3;0;20;0.009029896;0;0;0;1
569;90;57;4;2;0;0;0.001171942;0;0;0;0
570;140;32;3;5;0;14;0.013080325;0;0;0;0
571;18;40;2;2;0.402875294;0;0.023810214;0;0;0;0
572;43;25;2;3;0;0;0.014080365;0;0;0;0
573;137;5;1;4;0;5;0.147580877;0;0;0;0
574;73;37;3;2;0;18;0.019829953;0;0;0;0
575;20;23;3;3;0;5;0.009306323;0;0;0;0
576;86;29;3;2;0;5;0.034025481;0;0;0;0
577;158;35;3;2;0;0;0.022509142;0;0;0;0
578;197;31;2;3;0;15;0.007090694;0;0;0;0
579;96;53;4;2;0.345381235;18;0.008090719;0;0;0;0
580;34;47;4;1;0.155322842;19;0.003505437;0;0;0;0
581;206;35;2;3;0.729980932;19;0.000673692;0;0;0;1
582;38;32;4;2;0.550534598;6;0.012524478;0;0;0;0
583;205;30;2;1;0;7;0.003951655;0;0;0;0
584;59;25;2;2;0;6;0.003387452;0;0;0;0
585;132;37;3;6;0;5;0.024698228;0;0;0;0
586;47;33;2;1;0;0;0.022352041;0;0;0;0
587;89;26;3;2;0.381675259;0;0.001291424;0;0;0;0
588;74;35;3;1;0.924734782;7;0.017501518;0;0;0;0
589;170;49;4;4;0.968871992;10;0.001836768;0;0;0;1
590;111;25;3;5;0;20;0.025007597;0;0;0;0
591;205;34;2;2;0;8;0.027488413;0;0;0;0
592;15;31;3;1;0.41041662;6;0.025832332;0;0;0;0
593;81;55;5;2;0;11;0.000217403;0;0;0;0
594;162;88;5;3;0;14;0.00429259;0;0;0;0
595;180;85;5;1;0.246702323;13;0.00014087;0;0;0;0
596;52;22;3;1;0.58927089;8;0.025433964;0;0;0;0
597;0;17;2;3;0;4;0.045146868;0;0;0;0
598;205;26;2;1;0;1;0.020285455;0;0;0;0
599;152;39;2;1;0;2;0.010854677;0;0;0;0
600;121;62;5;3;0.462918711;2;0.001013047;0;0;0;0
601;54;37;2;2;0;5;0.00521293;0;0;0;0
602;63;59;3;2;0.325180144;4;0.00259971;0;0;0;0
603;75;37;3;2;0.834573558;10;0.009912518;0;0;0;0
604;40;60;4;1;0;4;0.016540943;0;0;0;0
605;2;109;6;3;0.892892878;0;0.007188885;0;0;0;0
606;214;24;2;3;0;0;0.006011549;0;0;0;0
607;98;32;3;1;0;0;0.010690008;0;0;0;0
608;224;28;3;1;0;0;0.021076576;0;0;0;0
609;27;21;2;3;0;1;0.027433342;0;0;0;0
610;155;34;2;3;0.372474013;12;0.027031921;0;0;0;0
611;111;81;6;3;0.923709341;0;0.004989624;0;0;0;0
612;147;71;4;1;0;18;0.005250119;0;0;0;0
613;182;24;2;3;0;11;0.010571347;0;0;0;0
614;152;37;2;3;0;1;0.000507434;0;0;0;0
615;78;24;2;2;0;11;0.008520167;0;0;0;0
616;183;26;3;7;0.16343375;5;0.026589258;0;0;0;0
617;14;33;3;2;0;19;0.015534594;0;0;0;0
618;57;30;3;2;0.544728112;4;0.029999595;0;0;0;0
619;98;30;3;3;0;0;0.018936968;0;0;0;0
620;210;29;2;1;0;16;0.031131845;0;0;0;0
621;99;18;2;1;0;12;0.020475195;0;0;0;0
622;100;22;2;2;0;18;0.00796637;0;0;0;0
623;94;34;2;1;0;19;0.014719083;0;0;0;0
624;166;28;3;5;0;6;0.01543803;0;0;0;0
625;167;48;2;1;0;5;0.020103227;0;0;0;0
626;27;87;6;3;0;0;0.004048653;0;0;0;0
627;63;8;1;2;0;0;0.058253632;0;0;0;0
628;152;35;4;2;0;0;0.019450461;0;0;0;0
629;239;31;3;3;0;11;8,47E+00;0;0;0;0
630;168;48;3;6;0;0;0.019293091;0;0;0;0
631;101;27;1;5;0;0;0.0300358;0;0;0;0
632;153;25;3;1;0.336256565;14;0.020688847;0;0;0;0
633;205;35;3;3;0.489158233;5;0.002677303;0;0;0;0
634;205;44;4;4;0.726050428;1;0.021653129;0;0;0;0
635;7;60;4;3;0;17;0.005726177;0;0;0;0
636;197;35;2;6;0;10;0.023900024;0;0;0;0
637;98;32;3;2;0;0;0.007726605;0;0;0;0
638;143;32;2;4;0.172994593;16;0.028359992;0;0;0;0
639;111;22;2;2;0;10;0.036251558;0;0;0;0
640;188;40;4;2;0;0;0.010673945;0;0;0;0
641;139;51;3;2;0.315258207;7;0.007753841;0;0;0;0
642;79;33;2;1;0;1;0.003044544;0;0;0;0
643;65;22;1;2;0.735639252;17;0.002330428;0;0;0;1
644;57;30;3;1;0;4;0.007865602;0;0;0;0
645;176;38;3;3;0;18;0.004679186;0;0;0;0
646;140;58;3;2;0;17;0.016109211;0;0;0;0
647;43;32;2;3;0;4;0.024024441;0;0;0;0
648;0;47;2;2;0.532547016;4;0.015677634;0;0;0;0
649;188;77;6;3;0.973711255;16;1,00E+00;0;0;0;1
650;175;33;3;2;0.286008703;16;0.015574294;0;0;0;1
651;138;30;2;2;0;12;0.029364209;0;0;0;0
652;162;51;4;1;0;20;0.00012074;0;0;0;0
653;188;17;2;2;0;2;0.042312698;0;0;0;0
654;119;52;3;2;0.947940998;10;0.016145965;0;0;0;1
655;129;21;1;1;0.464039231;9;0.01408509;0;0;0;0
656;39;17;2;1;0;8;0.036509663;0;0;0;0
657;143;10;1;2;0;0;0.079043715;0;0;0;0
658;36;47;4;2;0;0;0.014077978;0;0;0;0
659;237;15;2;3;0;4;0.039785237;0;0;0;0
660;3;43;2;2;0;0;0.014807039;0;0;0;0
661;230;67;4;2;0;11;0.000773985;0;0;0;0
662;5;38;4;1;0;0;0.015298148;0;0;0;0
663;189;50;4;5;0;7;0.002902681;0;0;0;0
664;133;20;1;3;0;0;0.009000995;0;0;0;0
665;211;48;4;6;0.973649934;4;0.001650698;0;0;0;1
666;50;40;2;1;0.629023311;0;0.010768279;0;0;0;0
667;60;53;4;1;0;0;0.014498284;0;0;0;0
668;118;60;5;2;0;16;0.011725731;0;0;0;0
669;136;56;3;3;0.749856965;8;0.012938784;0;0;0;1
670;227;30;2;1;0;11;0.018198494;0;0;0;0
671;120;28;3;2;0;2;0.002602391;0;0;0;0
672;218;52;3;3;0.00686857;19;0.002267857;0;0;0;0
673;11;55;4;2;0;0;0.003133033;0;0;0;0
674;60;54;4;3;0;4;0.004117566;0;0;0;0
675;72;17;3;3;0;2;0.048348396;0;0;0;0
676;239;60;4;2;0.642686403;16;0.001098787;0;0;0;1
677;57;43;3;1;0;0;0.007439417;0;0;0;0
678;104;23;3;1;0;17;0.028261342;0;0;0;0
679;11;45;3;3;0;5;0.018171555;0;0;0;0
680;144;59;5;2;0.885714321;15;0.016287028;0;0;0;1
681;140;60;3;3;0.650163306;13;0.014127049;0;0;0;1
682;214;18;2;2;0;0;0.026057538;0;0;0;0
683;36;50;4;2;0.564935286;0;0.007369855;0;0;0;0
684;156;28;2;2;0.417566177;0;0.032021082;0;0;0;0
685;49;23;2;2;0;5;0.042577853;0;0;0;0
686;32;46;4;2;0;14;0.021485785;0;0;0;0
687;0;62;4;1;0;12;0.011701918;0;0;0;0
688;117;25;3;4;0.382790754;17;0.027278876;0;0;0;1
689;56;36;3;1;0;7;0.00806265;0;0;0;0
690;28;21;3;1;0;0;0.042590535;0;0;0;0
691;233;66;5;1;0;12;0.012218151;0;0;0;0
692;94;26;3;1;0;10;0.029127637;0;0;0;0
693;121;20;2;1;0;0;0.024293852;0;0;0;0
694;17;15;1;2;0;7;0.023413456;0;0;0;0
695;89;37;3;3;0;8;0.010228826;0;0;0;0
696;217;8;2;2;0;0;0.122318076;0;0;0;0
697;91;64;5;2;0.020514566;0;0.01451965;0;0;0;0
698;226;25;2;2;0;17;0.029529136;0;0;0;0
699;206;68;4;4;0;7;0.00045919;0;0;0;0
700;171;29;2;3;0;2;0.019433567;0;0;0;0
701;89;76;5;2;0.090825616;4;0.002955164;0;0;0;0
702;66;52;4;3;0;3;0.013338516;0;0;0;0
703;202;62;5;2;0;0;0.005943429;0;0;0;0
704;57;21;3;3;0;15;0.029612401;0;0;0;0
705;164;63;5;6;0.982224342;0;0.010038866;0;0;0;1
706;30;35;2;3;0.361567419;11;0.001860618;0;0;0;0
707;30;31;2;2;0.291952106;17;0.000540839;0;0;0;0
708;133;48;4;3;0;17;0.00289253;0;0;0;0
709;151;34;3;3;0;2;0.016105403;0;0;0;0
710;89;30;2;1;0;14;0.032396021;0;0;0;0
711;126;49;3;4;0.891470949;6;0.017385746;0;0;0;1
712;218;30;3;7;0;0;0.019837706;0;0;0;0
713;181;29;3;3;0.347066685;20;0.027867776;0;0;0;1
714;140;39;3;2;0.602011026;11;0.01056766;0;0;0;1
715;207;24;2;2;0;0;0.004754005;0;0;0;0
716;79;26;2;3;0;5;0.010370209;0;0;0;0
717;202;29;3;3;0;11;0.016164716;0;0;0;0
718;30;40;2;2;0.550558371;5;0.017655182;0;0;0;0
719;186;26;2;3;0;0;0.034442172;0;0;0;0
720;107;30;2;1;0.495148224;8;0.025575544;0;0;0;0
721;97;45;3;2;0.666361018;13;0.018048935;0;0;0;1
722;25;34;2;1;0;12;0.001168566;0;0;0;0
723;202;73;4;3;0;5;0.004115979;0;0;0;0
724;5;73;5;2;0.079893622;3;0.011286936;0;0;0;0
725;102;45;3;2;0.315476964;0;0.009879361;0;0;0;0
726;32;20;3;2;0;0;0.037062278;0;0;0;0
727;20;45;4;1;0.790698263;0;0.013370387;0;0;0;0
728;148;71;4;5;0.735202794;13;0.001222724;0;0;0;1
729;141;41;4;1;0.844270017;4;0.004139575;0;0;0;0
730;45;43;4;2;0;18;0.014828509;0;0;0;0
731;181;47;3;3;0;0;0.013411745;0;0;0;0
732;89;31;3;1;0.012359805;8;0.004599593;0;0;0;0
733;64;30;2;2;0;2;0.019924783;0;0;0;0
734;31;28;3;1;0;0;0.035219659;0;0;0;0
735;177;56;3;1;0;20;0.008945888;0;0;0;0
736;21;26;3;3;0;14;0.001565665;0;0;0;0
737;197;31;3;2;0;0;0.001293313;0;0;0;0
738;164;63;5;2;0.914637447;19;0.013599188;0;0;0;1
739;141;18;1;3;0;1;0.030051973;0;0;0;0
740;115;20;2;2;0;1;0.012867948;0;0;0;0
741;134;11;1;1;0;1;0.008039426;0;0;0;0
742;201;21;3;1;0.027536312;12;0.036912398;0;0;0;0
743;228;29;3;1;0;17;0.002102656;0;0;0;0
744;94;45;3;3;0.441767808;15;0.010406247;0;0;0;0
745;238;33;3;2;0;2;0.020529112;0;0;0;0
746;120;24;3;6;0;20;0.010235847;0;0;0;1
747;96;38;3;3;0;5;0.011278988;0;0;0;0
748;173;40;3;1;0;0;0.008782215;0;0;0;0
749;231;36;3;2;0;9;0.01831176;0;0;0;0
750;237;17;2;3;0;9;0.036571192;0;0;0;0
751;189;15;2;3;0.108576524;4;0.021632887;0;0;0;0
752;99;33;3;1;0;2;0.027948501;0;0;0;0
753;230;66;5;2;0;15;0.013851984;0;0;0;0
754;175;55;4;1;0;19;0.004996192;0;0;0;0
755;121;34;3;2;0;5;0.009526049;0;0;0;0
756;156;27;3;5;0;18;0.016576857;0;0;0;1
757;113;48;4;1;0.272851149;15;0.012964016;0;0;0;0
758;61;84;5;1;0;14;0.000570219;0;0;0;0
759;208;20;2;6;0.389443621;0;0.047918133;0;0;0;0
760;148;18;2;3;0;0;0.031518879;0;0;0;0
761;139;36;3;3;0;0;0.021318678;0;0;0;0
762;129;64;5;2;0.427462444;10;0.015510305;0;0;0;0
763;142;36;2;2;0;13;0.02002496;0;0;0;0
764;203;52;4;3;0;0;0.015480053;0;0;0;0
765;236;26;2;6;0;16;0.009784214;0;0;0;0
766;116;28;2;2;0;0;0.021326657;0;0;0;0
767;214;22;3;3;0;12;0.005260819;0;0;0;0
768;221;90;6;2;0;14;0.003094576;0;0;0;0
769;191;42;3;3;0;14;0.010556347;0;0;0;0
770;1;45;4;1;0.618799829;7;0.019020967;0;0;0;0
771;71;43;3;3;0;15;0.010926613;0;0;0;0
772;206;27;3;3;0;0;0.03351782;0;0;0;0
773;18;49;3;2;0.258019572;19;0.002270937;0;0;0;0
774;119;46;3;6;0;8;0.005871993;0;0;0;0
775;29;56;4;3;0.996208901;19;0.012128241;0;0;0;1
776;61;93;5;3;0.862135797;6;0.004492477;0;0;0;0
777;61;10;2;1;0;3;0.046909064;0;0;0;0
778;40;44;4;1;0.145145965;11;0.021110657;0;0;0;0
779;8;40;3;1;0.42479219;0;0.003646167;0;0;0;0
780;168;14;2;1;0;15;0.01165301;0;0;0;0
781;46;57;4;3;0.103307337;3;0.001870384;0;0;0;0
782;26;55;3;2;0.352451307;14;0.003853976;0;0;0;0
783;186;65;4;1;0;1;0.001319708;0;0;0;0
784;154;25;3;4;0;6;0.017315687;0;0;0;0
785;173;12;2;3;0;18;0.05571831;0;0;0;0
786;141;74;4;4;0.60143117;8;0.003334357;0;0;0;1
787;26;33;2;3;0;13;0.000650897;0;0;0;0
788;228;41;4;2;0;0;0.004797455;0;0;0;0
789;70;40;3;3;0;5;0.022951687;0;0;0;0
790;49;46;4;2;0;20;0.007086652;0;0;0;0
791;173;29;2;3;0.046895954;0;0.02778268;0;0;0;0
792;152;87;5;5;0;14;0.005640643;0;0;0;0
793;89;50;4;2;0.592335268;16;0.018354517;0;0;0;1
794;149;47;4;2;0.334838065;9;0.003013199;0;0;0;0
795;87;39;4;1;0.505312665;0;0.004077359;0;0;0;0
796;105;26;3;3;0;17;0.031604664;0;0;0;0
797;219;40;4;1;0;1;0.018132116;0;0;0;0
798;91;36;3;3;0;8;0.017321914;0;0;0;0
799;83;22;3;2;0;1;0.030876143;0;0;0;0
800;159;16;1;7;0;1;0.007739604;0;0;0;0
801;240;25;3;2;0;9;0.033588821;0;0;0;0
802;234;44;2;2;0;18;0.014612622;0;0;0;0
803;136;64;5;3;0.780317643;0;0.008867073;0;0;0;0
804;27;32;2;1;0;15;0.011542075;0;0;0;0
805;70;58;4;3;0;3;0.001744741;0;0;0;0
806;9;15;2;2;0;1;0.011512321;0;0;0;0
807;192;50;4;3;0;2;0.006957391;0;0;0;0
808;147;38;3;4;0.721867134;1;0.022547392;0;0;0;0
809;89;79;5;3;0.106546829;13;0.004067461;0;0;0;0
810;64;28;3;3;0;0;0.002159918;0;0;0;0
811;55;60;4;3;0.169291504;18;0.016010863;0;0;0;0
812;83;55;4;3;0;0;0.007515917;0;0;0;0
813;46;45;3;3;0;14;0.013175847;0;0;0;0
814;158;44;3;4;0.890414617;0;0.011753709;0;0;0;0
815;90;79;5;3;0.949921693;6;0.006517828;0;0;0;1
816;124;50;3;3;0;20;0.017930055;0;0;0;0
817;179;21;2;3;0;6;0.027828229;0;0;0;0
818;216;75;4;3;0.624857428;9;0.004064985;0;0;0;1
819;177;62;5;3;0;15;0.002069139;0;0;0;0
820;125;35;2;2;0.630339307;15;0.004830941;0;0;0;1
821;41;56;3;1;0.85968341;19;0.012122191;0;0;0;1
822;71;51;4;3;0.837427761;15;0.012069813;0;0;0;1
823;122;57;4;6;0.525416818;0;0.012091702;0;0;0;0
824;163;14;1;2;0;15;0.028322519;0;0;0;0
825;149;28;3;1;0.300065985;11;0.009458807;0;0;0;0
826;190;26;2;1;0;0;0.010237925;0;0;0;0
827;219;36;3;3;0.170133984;15;0.001167671;0;0;0;0
828;26;31;3;3;0;0;0.002455787;0;0;0;0
829;141;27;3;3;0;3;0.025657408;0;0;0;0
830;168;50;4;6;0;8;0.013068705;0;0;0;0
831;46;58;4;1;0.421432526;8;0.001301004;0;0;0;0
832;48;77;5;1;0.516378279;19;0.002961533;0;0;0;0
833;74;16;2;2;0;17;0.020457842;0;0;0;0
834;238;50;3;6;0;7;0.01584522;0;0;0;0
835;133;36;2;3;0.310768874;7;0.020766665;0;0;0;0
836;101;14;2;1;0;8;0.028567995;0;0;0;0
837;194;47;4;2;0;8;0.009458877;0;0;0;0
838;92;54;4;3;0;0;0.009766729;0;0;0;0
839;15;77;6;3;0;0;0.003874999;0;0;0;0
840;179;52;4;3;0.571409778;0;0.011644633;0;0;0;0
841;184;31;2;3;0;13;0.005915377;0;0;0;0
842;182;67;5;1;0;0;0.012767651;0;0;0;0
843;156;31;2;1;0.80326393;7;0.029720235;0;0;0;1
844;138;28;2;2;0;2;0.018846546;0;0;0;0
845;148;31;3;3;0;8;0.008091117;0;0;0;0
846;183;27;2;2;0;11;0.034596298;0;0;0;0
847;84;28;3;3;0;1;0.000214689;0;0;0;0
848;44;26;3;2;0;18;0.022120877;0;0;0;0
849;130;98;6;6;0.685572869;3;0.00051013;0;0;0;1
850;54;70;4;2;0.969458532;0;0.005082138;0;0;0;0
851;144;52;3;3;0;0;0.000462101;0;0;0;0
852;198;50;3;1;0;12;0.016095006;0;0;0;0
853;141;67;4;2;0;14;0.004925176;0;0;0;0
854;69;94;5;2;0.823401272;0;0.008404314;0;0;0;0
855;164;65;4;5;0.730072699;14;0.009460697;0;0;0;1
856;192;68;4;1;0;10;0.012143853;0;0;0;0
857;119;50;4;3;0;0;0.007605699;0;0;0;0
858;150;25;3;2;0;8;0.007995424;0;0;0;0
859;60;49;3;1;0.922188463;0;0.011582725;0;0;0;0
860;86;48;4;2;0;1;0.00127023;0;0;0;0
861;6;67;4;3;0.364085633;9;0.000828621;0;0;0;0
862;179;29;3;1;0;8;0.03129189;0;0;0;0
863;145;34;2;1;0.496952955;0;0.020454086;0;0;0;0
864;119;33;2;3;0.111910529;11;0.02385626;0;0;0;0
865;112;55;3;2;0;16;0.012576242;0;0;0;0
866;127;38;3;3;0.500424965;0;0.009913848;0;0;0;0
867;7;27;2;1;0.310097186;0;0.016556724;0;0;0;0
868;222;54;4;7;0.632988687;0;0.005472229;0;0;0;0
869;181;23;3;4;0;2;0.006631229;0;0;0;0
870;200;46;3;3;0;14;0.018866632;0;0;0;0
871;38;42;4;3;0;6;0.010648903;0;0;0;0
872;171;69;5;3;0.455349042;5;0.001160818;0;0;0;0
873;27;21;1;1;0;17;0.027261301;0;0;0;0
874;12;52;4;2;0;18;0.018156397;0;0;0;0
875;27;50;3;3;0.62597803;19;0.003969943;0;0;0;1
876;158;45;4;3;0;0;0.000154986;0;0;0;0
877;236;48;4;5;0;7;0.010772011;0;0;0;0
878;239;30;3;3;0;17;0.028742256;0;0;0;0
879;72;26;3;3;0;12;0.007566702;0;0;0;0
880;237;50;3;3;0.9544792;16;0.002162742;0;0;0;1
881;29;51;4;1;0;16;0.017711699;0;0;0;0
882;51;77;4;2;0;20;0.000364677;0;0;0;0
883;177;59;4;7;0;6;0.012859684;0;0;0;0
884;220;60;4;1;0;16;0.008052927;0;0;0;0
885;52;41;2;2;0;6;0.001424232;0;0;0;0
886;90;40;2;1;0;5;0.023376887;0;0;0;0
887;239;36;2;3;0;9;0.019815661;0;0;0;0
888;120;28;3;3;0;4;0.0283206;0;0;0;0
889;226;35;3;2;0;0;0.024262571;0;0;0;0
890;163;35;3;2;0;2;0.011517674;0;0;0;0
891;14;65;3;1;0.841056837;10;0.002290658;0;0;0;0
892;66;21;1;2;0;15;0.017455211;0;0;0;0
893;74;78;4;1;0;9;0.000719932;0;0;0;0
894;169;29;3;3;0.407487463;18;0.015140339;0;0;0;1
895;65;52;4;3;0.4477333;19;0.017550282;0;0;0;1
896;194;25;1;1;0;0;0.006608826;0;0;0;0
897;40;38;2;2;0;10;0.019662739;0;0;0;0
898;117;24;2;2;0.56769022;0;0.02515036;0;0;0;0
899;39;22;3;1;0;0;0.012130403;0;0;0;0
900;142;20;2;2;0;0;0.012809687;0;0;0;0
901;149;41;2;1;0;3;0.012537645;0;0;0;0
902;99;20;2;3;0;1;0.002699038;0;0;0;0
903;145;24;3;2;0.62535913;3;0.006279694;0;0;0;0
904;125;10;1;5;0;0;0.028080365;0;0;0;0
905;133;24;2;1;0;9;0.026781851;0;0;0;0
906;99;90;5;1;0;15;0.007808632;0;0;0;0
907;59;28;3;2;0.678555208;0;0.001546021;0;0;0;0
908;173;87;4;3;0;4;0.009625518;0;0;0;0
909;44;30;3;3;0;11;0.023268166;0;0;0;0
910;172;35;2;3;0;9;0.018062125;0;0;0;0
911;176;4;1;3;0.104641751;0;0.112631602;0;0;0;0
912;190;40;3;3;0;0;0.004938697;0;0;0;0
913;232;91;5;1;0;0;0.008236582;0;0;0;0
914;143;65;4;3;0;17;0.009106743;0;0;0;0
915;200;91;5;1;0.347914122;14;0.000695811;0;0;0;1
916;214;72;5;1;0.786031296;17;0.003107838;0;0;0;1
917;38;58;4;2;0.7326244;8;0.010408695;0;0;0;0
918;182;23;3;3;0.040799109;11;0.005317409;0;0;0;0
919;1;46;3;1;0.005015648;6;0.009837627;0;0;0;0
920;106;27;3;3;0;17;0.035220732;0;0;0;0
921;83;39;3;3;0.897727276;5;0.012593874;0;0;0;0
922;27;44;4;3;0;12;0.017152329;0;0;0;0
923;137;33;2;2;0;0;0.019323472;0;0;0;0
924;35;42;3;3;0.845875766;7;0.023216973;0;0;0;0
925;208;73;4;1;0;12;0.012367529;0;0;0;0
926;186;91;6;3;0;0;0.002731401;0;0;0;0
927;145;27;3;5;0.507503227;20;0.00519375;0;0;0;1
928;233;35;2;2;0;1;0.01897885;0;0;0;0
929;85;40;3;2;0.844241889;15;0.00836761;0;0;0;1
930;93;24;2;2;0;12;0.019198353;0;0;0;0
931;227;7;2;2;0.150605318;0;0.0289252;0;0;0;0
932;120;24;2;3;0;10;0.000519472;0;0;0;0
933;230;47;3;2;0.661324059;13;0.005264364;0;0;0;1
934;144;26;3;3;0;12;0.017772915;0;0;0;0
935;94;31;3;2;0.789629073;0;0.018586364;0;0;0;0
936;109;65;4;2;0;17;0.003024177;0;0;0;0
937;192;56;4;3;0;7;0.001577714;0;0;0;0
938;231;18;2;2;0;6;0.000359628;0;0;0;0
939;97;70;4;2;0;6;0.011176929;0;0;0;0
940;75;38;4;3;0.766756439;0;0.019417376;0;0;0;0
941;16;29;3;2;0;8;0.026526457;0;0;0;0
942;73;28;2;3;0;15;0.027478259;0;0;0;0
943;182;49;4;1;0.096087358;7;0.016886571;0;0;0;0
944;70;33;2;3;0;9;0.029029371;0;0;0;0
945;236;20;3;2;0;7;0.005096329;0;0;0;0
